date,QV2M
2000-04-01,6.8088043478260865
2000-04-02,6.883118279569892
2000-04-03,6.951914893617022
2000-04-04,6.936842105263158
2000-04-05,6.917708333333334
2000-04-06,6.929484536082474
2000-04-07,6.9583673469387755
2000-04-08,6.946666666666667
2000-04-09,6.9188
2000-04-10,6.909009900990099
2000-04-11,6.934607843137255
2000-04-12,6.974563106796117
2000-04-13,7.009038461538462
2000-04-14,7.024857142857143
2000-04-15,7.0466981132075475
2000-04-16,7.078971962616823
2000-04-17,7.101481481481482
2000-04-18,7.109082568807339
2000-04-19,7.12090909090909
2000-04-20,7.157297297297298
2000-04-21,7.163660714285714
2000-04-22,7.153716814159292
2000-04-23,7.159824561403509
2000-04-24,7.186608695652175
2000-04-25,7.190689655172414
2000-04-26,7.188888888888889
2000-04-27,7.1925423728813564
2000-04-28,7.202773109243697
2000-04-29,7.207333333333334
2000-04-30,7.21099173553719
2000-05-01,7.2231147540983605
2000-05-02,7.261382113821138
2000-05-03,7.294274193548387
2000-05-04,7.32576
2000-05-05,7.362857142857143
2000-05-06,7.388818897637795
2000-05-07,7.419453125
2000-05-08,7.441317829457364
2000-05-09,7.465692307692308
2000-05-10,7.511145038167939
2000-05-11,7.554166666666666
2000-05-12,7.595037593984962
2000-05-13,7.639925373134329
2000-05-14,7.636222222222223
2000-05-15,7.622720588235294
2000-05-16,7.624817518248174
2000-05-17,7.644275362318841
2000-05-18,7.670143884892087
2000-05-19,7.704285714285714
2000-05-20,7.747730496453901
2000-05-21,7.791760563380282
2000-05-22,7.816783216783216
2000-05-23,7.84375
2000-05-24,7.880758620689655
2000-05-25,7.932739726027398
2000-05-26,7.985578231292518
2000-05-27,8.035540540540541
2000-05-28,8.078255033557047
2000-05-29,8.0884
2000-05-30,8.099735099337748
2000-05-31,8.102763157894737
2000-06-01,8.111176470588235
2000-06-02,8.12564935064935
2000-06-03,8.148774193548388
2000-06-04,8.18474358974359
2000-06-05,8.226369426751592
2000-06-06,8.2323417721519
2000-06-07,8.229748427672956
2000-06-08,8.2339375
2000-06-09,8.247267080745342
2000-06-10,8.262469135802469
2000-06-11,8.275276073619631
2000-06-12,8.293048780487805
2000-06-13,8.324727272727273
2000-06-14,8.357650602409638
2000-06-15,8.39874251497006
2000-06-16,8.446011904761905
2000-06-17,8.489349112426035
2000-06-18,8.52729411764706
2000-06-19,8.572923976608188
2000-06-20,8.610988372093022
2000-06-21,8.64878612716763
2000-06-22,8.689655172413794
2000-06-23,8.702685714285714
2000-06-24,8.722329545454546
2000-06-25,8.757683615819209
2000-06-26,8.787303370786518
2000-06-27,8.81731843575419
2000-06-28,8.857888888888889
2000-06-29,8.893756906077348
2000-06-30,8.898241758241758
2000-07-01,8.90224043715847
2000-07-02,8.903695652173912
2000-07-03,8.925405405405405
2000-07-04,8.946935483870968
2000-07-05,8.964973262032085
2000-07-06,8.977659574468085
2000-07-07,9.00042328042328
2000-07-08,9.025789473684211
2000-07-09,9.056439790575917
2000-07-10,9.0921875
2000-07-11,9.127305699481864
2000-07-12,9.155824742268042
2000-07-13,9.187128205128205
2000-07-14,9.207755102040817
2000-07-15,9.22248730964467
2000-07-16,9.23540404040404
2000-07-17,9.2321608040201
2000-07-18,9.23855
2000-07-19,9.2616
2000-07-20,9.282900000000001
2000-07-21,9.28815
2000-07-22,9.31255
2000-07-23,9.35515
2000-07-24,9.3972
2000-07-25,9.4387
2000-07-26,9.4774
2000-07-27,9.48915
2000-07-28,9.51055
2000-07-29,9.5452
2000-07-30,9.5809
2000-07-31,9.6294
2000-08-01,9.69475
2000-08-02,9.7587
2000-08-03,9.80435
2000-08-04,9.8321
2000-08-05,9.8498
2000-08-06,9.88615
2000-08-07,9.9411
2000-08-08,10.013950000000001
2000-08-09,10.07455
2000-08-10,10.1235
2000-08-11,10.1748
2000-08-12,10.215
2000-08-13,10.24905
2000-08-14,10.279549999999999
2000-08-15,10.31065
2000-08-16,10.3422
2000-08-17,10.383099999999999
2000-08-18,10.43015
2000-08-19,10.478349999999999
2000-08-20,10.513000000000002
2000-08-21,10.562350000000002
2000-08-22,10.60225
2000-08-23,10.64635
2000-08-24,10.695599999999999
2000-08-25,10.736899999999999
2000-08-26,10.7645
2000-08-27,10.80965
2000-08-28,10.84855
2000-08-29,10.86765
2000-08-30,10.87855
2000-08-31,10.886849999999999
2000-09-01,10.925600000000001
2000-09-02,10.97355
2000-09-03,11.000499999999999
2000-09-04,11.025249999999998
2000-09-05,11.036299999999999
2000-09-06,11.063349999999998
2000-09-07,11.107750000000001
2000-09-08,11.1629
2000-09-09,11.20795
2000-09-10,11.2378
2000-09-11,11.25535
2000-09-12,11.280800000000001
2000-09-13,11.3114
2000-09-14,11.336649999999999
2000-09-15,11.35015
2000-09-16,11.3448
2000-09-17,11.3271
2000-09-18,11.325750000000001
2000-09-19,11.322750000000001
2000-09-20,11.36495
2000-09-21,11.4222
2000-09-22,11.4754
2000-09-23,11.519449999999999
2000-09-24,11.55795
2000-09-25,11.5671
2000-09-26,11.5299
2000-09-27,11.51465
2000-09-28,11.528049999999999
2000-09-29,11.541450000000003
2000-09-30,11.5623
2000-10-01,11.5682
2000-10-02,11.555600000000002
2000-10-03,11.563349999999998
2000-10-04,11.5694
2000-10-05,11.566399999999998
2000-10-06,11.6018
2000-10-07,11.588149999999999
2000-10-08,11.559149999999999
2000-10-09,11.533299999999999
2000-10-10,11.506549999999999
2000-10-11,11.4692
2000-10-12,11.437650000000001
2000-10-13,11.416999999999998
2000-10-14,11.401999999999997
2000-10-15,11.3871
2000-10-16,11.3649
2000-10-17,11.3649
2000-10-18,11.35585
2000-10-19,11.330049999999998
2000-10-20,11.3114
2000-10-21,11.33145
2000-10-22,11.350850000000001
2000-10-23,11.353250000000001
2000-10-24,11.344949999999999
2000-10-25,11.360500000000002
2000-10-26,11.380549999999998
2000-10-27,11.392550000000002
2000-10-28,11.3875
2000-10-29,11.37435
2000-10-30,11.3638
2000-10-31,11.3638
2000-11-01,11.360300000000002
2000-11-02,11.355600000000003
2000-11-03,11.358899999999998
2000-11-04,11.370600000000001
2000-11-05,11.380049999999999
2000-11-06,11.3852
2000-11-07,11.42265
2000-11-08,11.46765
2000-11-09,11.48515
2000-11-10,11.459449999999999
2000-11-11,11.44475
2000-11-12,11.4376
2000-11-13,11.43495
2000-11-14,11.41175
2000-11-15,11.39175
2000-11-16,11.383899999999999
2000-11-17,11.3673
2000-11-18,11.3268
2000-11-19,11.2918
2000-11-20,11.255650000000001
2000-11-21,11.20785
2000-11-22,11.17095
2000-11-23,11.136399999999998
2000-11-24,11.119000000000002
2000-11-25,11.1045
2000-11-26,11.0671
2000-11-27,11.02665
2000-11-28,10.99
2000-11-29,10.955
2000-11-30,10.93815
2000-12-01,10.928999999999998
2000-12-02,10.9177
2000-12-03,10.8827
2000-12-04,10.8423
2000-12-05,10.7984
2000-12-06,10.748300000000002
2000-12-07,10.699200000000001
2000-12-08,10.672699999999999
2000-12-09,10.64725
2000-12-10,10.616399999999999
2000-12-11,10.5791
2000-12-12,10.515249999999998
2000-12-13,10.4653
2000-12-14,10.4228
2000-12-15,10.4031
2000-12-16,10.4058
2000-12-17,10.37245
2000-12-18,10.339899999999998
2000-12-19,10.298700000000002
2000-12-20,10.2493
2000-12-21,10.19585
2000-12-22,10.13255
2000-12-23,10.0988
2000-12-24,10.076649999999999
2000-12-25,10.047649999999999
2000-12-26,10.01125
2000-12-27,9.97985
2000-12-28,9.9503
2000-12-29,9.90865
2000-12-30,9.8495
2000-12-31,9.79235
2001-01-01,9.72875
2001-01-02,9.6581
2001-01-03,9.590349999999999
2001-01-04,9.53025
2001-01-05,9.469249999999999
2001-01-06,9.41215
2001-01-07,9.3667
2001-01-08,9.30805
2001-01-09,9.26535
2001-01-10,9.2167
2001-01-11,9.16235
2001-01-12,9.11535
2001-01-13,9.06875
2001-01-14,9.019799999999998
2001-01-15,8.9783
2001-01-16,8.95635
2001-01-17,8.9412
2001-01-18,8.9437
2001-01-19,8.92
2001-01-20,8.86985
2001-01-21,8.8217
2001-01-22,8.77935
2001-01-23,8.73
2001-01-24,8.681899999999999
2001-01-25,8.62325
2001-01-26,8.56375
2001-01-27,8.5114
2001-01-28,8.46555
2001-01-29,8.4316
2001-01-30,8.39995
2001-01-31,8.370550000000001
2001-02-01,8.33305
2001-02-02,8.30905
2001-02-03,8.27085
2001-02-04,8.2183
2001-02-05,8.1664
2001-02-06,8.12655
2001-02-07,8.10205
2001-02-08,8.082699999999999
2001-02-09,8.0719
2001-02-10,8.034500000000001
2001-02-11,7.99155
2001-02-12,7.9586500000000004
2001-02-13,7.940549999999999
2001-02-14,7.92635
2001-02-15,7.91025
2001-02-16,7.8864
2001-02-17,7.8241
2001-02-18,7.759650000000001
2001-02-19,7.707650000000001
2001-02-20,7.68035
2001-02-21,7.6674
2001-02-22,7.64635
2001-02-23,7.60105
2001-02-24,7.568249999999999
2001-02-25,7.54435
2001-02-26,7.4924
2001-02-27,7.46735
2001-02-28,7.4599
2001-03-01,7.4558
2001-03-02,7.4704500000000005
2001-03-03,7.4892
2001-03-04,7.473249999999999
2001-03-05,7.43415
2001-03-06,7.390649999999999
2001-03-07,7.3454999999999995
2001-03-08,7.32695
2001-03-09,7.287299999999999
2001-03-10,7.2505999999999995
2001-03-11,7.22495
2001-03-12,7.20925
2001-03-13,7.1888499999999995
2001-03-14,7.1739999999999995
2001-03-15,7.1452
2001-03-16,7.1110500000000005
2001-03-17,7.0685
2001-03-18,7.033599999999999
2001-03-19,6.99675
2001-03-20,6.93695
2001-03-21,6.8873
2001-03-22,6.846850000000001
2001-03-23,6.8081
2001-03-24,6.78285
2001-03-25,6.74505
2001-03-26,6.699299999999999
2001-03-27,6.64255
2001-03-28,6.5965
2001-03-29,6.566049999999999
2001-03-30,6.54655
2001-03-31,6.514550000000001
2001-04-01,6.4621
2001-04-02,6.4327499999999995
2001-04-03,6.4548000000000005
2001-04-04,6.4974
2001-04-05,6.530600000000001
2001-04-06,6.56355
2001-04-07,6.5847500000000005
2001-04-08,6.573649999999999
2001-04-09,6.556750000000001
2001-04-10,6.54995
2001-04-11,6.5314499999999995
2001-04-12,6.52255
2001-04-13,6.5287
2001-04-14,6.5527999999999995
2001-04-15,6.591900000000001
2001-04-16,6.60395
2001-04-17,6.59615
2001-04-18,6.570550000000001
2001-04-19,6.55155
2001-04-20,6.54875
2001-04-21,6.55625
2001-04-22,6.57245
2001-04-23,6.588050000000001
2001-04-24,6.5748
2001-04-25,6.5886000000000005
2001-04-26,6.608300000000001
2001-04-27,6.62815
2001-04-28,6.65785
2001-04-29,6.69645
2001-04-30,6.733149999999999
2001-05-01,6.76145
2001-05-02,6.79005
2001-05-03,6.817200000000001
2001-05-04,6.8332500000000005
2001-05-05,6.843549999999999
2001-05-06,6.85755
2001-05-07,6.87505
2001-05-08,6.88645
2001-05-09,6.8998
2001-05-10,6.9171000000000005
2001-05-11,6.9357500000000005
2001-05-12,6.9604
2001-05-13,6.965800000000001
2001-05-14,6.97015
2001-05-15,6.9839
2001-05-16,7.005800000000001
2001-05-17,7.02645
2001-05-18,7.0482
2001-05-19,7.08455
2001-05-20,7.1204
2001-05-21,7.150500000000001
2001-05-22,7.1534
2001-05-23,7.145599999999999
2001-05-24,7.1513
2001-05-25,7.13885
2001-05-26,7.11235
2001-05-27,7.105599999999999
2001-05-28,7.1248000000000005
2001-05-29,7.16485
2001-05-30,7.1997
2001-05-31,7.2473
2001-06-01,7.2874
2001-06-02,7.326949999999999
2001-06-03,7.38655
2001-06-04,7.4374
2001-06-05,7.4936
2001-06-06,7.5544
2001-06-07,7.6157
2001-06-08,7.678450000000001
2001-06-09,7.7447
2001-06-10,7.80205
2001-06-11,7.859449999999999
2001-06-12,7.90385
2001-06-13,7.9485
2001-06-14,8.006
2001-06-15,8.06565
2001-06-16,8.104899999999999
2001-06-17,8.1337
2001-06-18,8.18165
2001-06-19,8.2349
2001-06-20,8.277149999999999
2001-06-21,8.33705
2001-06-22,8.39925
2001-06-23,8.437100000000001
2001-06-24,8.47495
2001-06-25,8.510950000000001
2001-06-26,8.54545
2001-06-27,8.580599999999999
2001-06-28,8.6253
2001-06-29,8.66635
2001-06-30,8.73235
2001-07-01,8.78405
2001-07-02,8.83755
2001-07-03,8.891950000000001
2001-07-04,8.9278
2001-07-05,9.001600000000002
2001-07-06,9.06485
2001-07-07,9.129000000000001
2001-07-08,9.19755
2001-07-09,9.26675
2001-07-10,9.3412
2001-07-11,9.41765
2001-07-12,9.484150000000001
2001-07-13,9.5359
2001-07-14,9.58615
2001-07-15,9.6291
2001-07-16,9.67
2001-07-17,9.71925
2001-07-18,9.77275
2001-07-19,9.83105
2001-07-20,9.9031
2001-07-21,9.9732
2001-07-22,10.02955
2001-07-23,10.0769
2001-07-24,10.1275
2001-07-25,10.1945
2001-07-26,10.246200000000002
2001-07-27,10.307350000000001
2001-07-28,10.382199999999997
2001-07-29,10.4593
2001-07-30,10.5308
2001-07-31,10.595500000000001
2001-08-01,10.643099999999999
2001-08-02,10.675800000000002
2001-08-03,10.703299999999999
2001-08-04,10.753250000000001
2001-08-05,10.79665
2001-08-06,10.83635
2001-08-07,10.88725
2001-08-08,10.963799999999999
2001-08-09,11.03995
2001-08-10,11.116800000000001
2001-08-11,11.187549999999998
2001-08-12,11.255999999999998
2001-08-13,11.3286
2001-08-14,11.38615
2001-08-15,11.42155
2001-08-16,11.465150000000001
2001-08-17,11.509949999999998
2001-08-18,11.562050000000001
2001-08-19,11.6174
2001-08-20,11.66645
2001-08-21,11.70365
2001-08-22,11.742799999999999
2001-08-23,11.79035
2001-08-24,11.84305
2001-08-25,11.89205
2001-08-26,11.9318
2001-08-27,11.971449999999999
2001-08-28,12.001949999999999
2001-08-29,12.0576
2001-08-30,12.112
2001-08-31,12.1598
2001-09-01,12.201300000000002
2001-09-02,12.23195
2001-09-03,12.25465
2001-09-04,12.2789
2001-09-05,12.34695
2001-09-06,12.415899999999999
2001-09-07,12.4745
2001-09-08,12.5123
2001-09-09,12.5403
2001-09-10,12.57545
2001-09-11,12.62545
2001-09-12,12.652549999999998
2001-09-13,12.654650000000002
2001-09-14,12.68055
2001-09-15,12.69365
2001-09-16,12.6928
2001-09-17,12.70105
2001-09-18,12.710450000000002
2001-09-19,12.71645
2001-09-20,12.74355
2001-09-21,12.7738
2001-09-22,12.814299999999998
2001-09-23,12.86355
2001-09-24,12.896950000000002
2001-09-25,12.89985
2001-09-26,12.906649999999999
2001-09-27,12.9056
2001-09-28,12.89355
2001-09-29,12.8881
2001-09-30,12.8848
2001-10-01,12.877650000000001
2001-10-02,12.87585
2001-10-03,12.8849
2001-10-04,12.904100000000001
2001-10-05,12.941200000000002
2001-10-06,12.96345
2001-10-07,12.96125
2001-10-08,12.95525
2001-10-09,12.9575
2001-10-10,12.9575
2001-10-11,12.997050000000002
2001-10-12,13.0518
2001-10-13,13.110400000000002
2001-10-14,13.14165
2001-10-15,13.145050000000001
2001-10-16,13.13195
2001-10-17,13.11575
2001-10-18,13.11335
2001-10-19,13.115450000000001
2001-10-20,13.094499999999998
2001-10-21,13.070799999999998
2001-10-22,13.050450000000001
2001-10-23,13.040799999999999
2001-10-24,13.050649999999997
2001-10-25,13.0197
2001-10-26,12.972749999999998
2001-10-27,12.91505
2001-10-28,12.869200000000001
2001-10-29,12.81415
2001-10-30,12.759400000000001
2001-10-31,12.7334
2001-11-01,12.710650000000001
2001-11-02,12.7147
2001-11-03,12.73835
2001-11-04,12.75
2001-11-05,12.750499999999999
2001-11-06,12.73645
2001-11-07,12.714500000000001
2001-11-08,12.69335
2001-11-09,12.66825
2001-11-10,12.640200000000002
2001-11-11,12.6397
2001-11-12,12.6359
2001-11-13,12.625350000000001
2001-11-14,12.609300000000001
2001-11-15,12.58055
2001-11-16,12.5481
2001-11-17,12.5223
2001-11-18,12.502050000000002
2001-11-19,12.48095
2001-11-20,12.451500000000001
2001-11-21,12.413450000000001
2001-11-22,12.375599999999999
2001-11-23,12.3663
2001-11-24,12.37665
2001-11-25,12.353850000000001
2001-11-26,12.344450000000002
2001-11-27,12.34515
2001-11-28,12.3388
2001-11-29,12.347650000000002
2001-11-30,12.335949999999999
2001-12-01,12.3104
2001-12-02,12.278699999999999
2001-12-03,12.248899999999999
2001-12-04,12.216700000000001
2001-12-05,12.17815
2001-12-06,12.14385
2001-12-07,12.11325
2001-12-08,12.109100000000002
2001-12-09,12.1
2001-12-10,12.0825
2001-12-11,12.070149999999998
2001-12-12,12.0676
2001-12-13,12.06155
2001-12-14,12.030050000000001
2001-12-15,11.99815
2001-12-16,11.981
2001-12-17,11.96105
2001-12-18,11.9158
2001-12-19,11.886
2001-12-20,11.8253
2001-12-21,11.76165
2001-12-22,11.703000000000001
2001-12-23,11.65735
2001-12-24,11.59045
2001-12-25,11.5224
2001-12-26,11.4565
2001-12-27,11.398150000000001
2001-12-28,11.343700000000002
2001-12-29,11.2921
2001-12-30,11.2213
2001-12-31,11.14725
2002-01-01,11.074550000000002
2002-01-02,11.02465
2002-01-03,10.977049999999998
2002-01-04,10.92255
2002-01-05,10.867650000000001
2002-01-06,10.82095
2002-01-07,10.76305
2002-01-08,10.700099999999999
2002-01-09,10.66915
2002-01-10,10.650799999999998
2002-01-11,10.630200000000002
2002-01-12,10.59115
2002-01-13,10.54555
2002-01-14,10.497950000000001
2002-01-15,10.438099999999999
2002-01-16,10.375800000000002
2002-01-17,10.326950000000002
2002-01-18,10.277700000000003
2002-01-19,10.236699999999999
2002-01-20,10.171800000000001
2002-01-21,10.11815
2002-01-22,10.07035
2002-01-23,10.050899999999999
2002-01-24,10.0315
2002-01-25,9.974250000000001
2002-01-26,9.919350000000001
2002-01-27,9.866850000000001
2002-01-28,9.83
2002-01-29,9.8173
2002-01-30,9.80655
2002-01-31,9.801
2002-02-01,9.77235
2002-02-02,9.7281
2002-02-03,9.68855
2002-02-04,9.63705
2002-02-05,9.5688
2002-02-06,9.5089
2002-02-07,9.46185
2002-02-08,9.42125
2002-02-09,9.38005
2002-02-10,9.32875
2002-02-11,9.26765
2002-02-12,9.20645
2002-02-13,9.14255
2002-02-14,9.0713
2002-02-15,9.0037
2002-02-16,8.9415
2002-02-17,8.8919
2002-02-18,8.84975
2002-02-19,8.81955
2002-02-20,8.7882
2002-02-21,8.74495
2002-02-22,8.68055
2002-02-23,8.607999999999999
2002-02-24,8.54115
2002-02-25,8.4848
2002-02-26,8.417250000000001
2002-02-27,8.3376
2002-02-28,8.25865
2002-03-01,8.18885
2002-03-02,8.15565
2002-03-03,8.10835
2002-03-04,8.0462
2002-03-05,7.97385
2002-03-06,7.9075999999999995
2002-03-07,7.853899999999999
2002-03-08,7.8245000000000005
2002-03-09,7.8141
2002-03-10,7.77625
2002-03-11,7.7368999999999994
2002-03-12,7.7114
2002-03-13,7.6769
2002-03-14,7.6473
2002-03-15,7.62755
2002-03-16,7.6167
2002-03-17,7.60535
2002-03-18,7.5885
2002-03-19,7.56475
2002-03-20,7.5427
2002-03-21,7.49615
2002-03-22,7.42485
2002-03-23,7.3585
2002-03-24,7.3042
2002-03-25,7.272
2002-03-26,7.23615
2002-03-27,7.178299999999999
2002-03-28,7.128150000000001
2002-03-29,7.1011500000000005
2002-03-30,7.08875
2002-03-31,7.0691
2002-04-01,7.04455
2002-04-02,7.033049999999999
2002-04-03,7.024449999999999
2002-04-04,7.0071
2002-04-05,6.9841
2002-04-06,6.943350000000001
2002-04-07,6.9089
2002-04-08,6.89745
2002-04-09,6.90575
2002-04-10,6.906999999999999
2002-04-11,6.9001
2002-04-12,6.8982
2002-04-13,6.92875
2002-04-14,6.96485
2002-04-15,6.9973
2002-04-16,7.027200000000001
2002-04-17,7.052399999999999
2002-04-18,7.08245
2002-04-19,7.118150000000001
2002-04-20,7.155350000000001
2002-04-21,7.189
2002-04-22,7.1963
2002-04-23,7.1706
2002-04-24,7.1822
2002-04-25,7.201849999999999
2002-04-26,7.2155
2002-04-27,7.23895
2002-04-28,7.27015
2002-04-29,7.26765
2002-04-30,7.269
2002-05-01,7.26475
2002-05-02,7.28775
2002-05-03,7.328199999999999
2002-05-04,7.3784
2002-05-05,7.415850000000001
2002-05-06,7.4578
2002-05-07,7.496
2002-05-08,7.5267
2002-05-09,7.5519
2002-05-10,7.5785
2002-05-11,7.598299999999999
2002-05-12,7.60075
2002-05-13,7.63025
2002-05-14,7.64255
2002-05-15,7.65965
2002-05-16,7.6926
2002-05-17,7.751949999999999
2002-05-18,7.7781
2002-05-19,7.779400000000001
2002-05-20,7.7632
2002-05-21,7.74605
2002-05-22,7.7286
2002-05-23,7.7242
2002-05-24,7.739599999999999
2002-05-25,7.7664
2002-05-26,7.79215
2002-05-27,7.8146
2002-05-28,7.838649999999999
2002-05-29,7.87775
2002-05-30,7.913050000000001
2002-05-31,7.9483999999999995
2002-06-01,7.9892
2002-06-02,8.025
2002-06-03,8.06365
2002-06-04,8.11725
2002-06-05,8.17015
2002-06-06,8.2125
2002-06-07,8.252049999999999
2002-06-08,8.299900000000001
2002-06-09,8.346
2002-06-10,8.380749999999999
2002-06-11,8.3827
2002-06-12,8.3638
2002-06-13,8.39135
2002-06-14,8.414100000000001
2002-06-15,8.40155
2002-06-16,8.3919
2002-06-17,8.3846
2002-06-18,8.4127
2002-06-19,8.45275
2002-06-20,8.47865
2002-06-21,8.49655
2002-06-22,8.529499999999999
2002-06-23,8.56485
2002-06-24,8.5985
2002-06-25,8.6311
2002-06-26,8.660449999999999
2002-06-27,8.70595
2002-06-28,8.745800000000001
2002-06-29,8.78635
2002-06-30,8.81855
2002-07-01,8.8322
2002-07-02,8.8669
2002-07-03,8.91335
2002-07-04,8.9515
2002-07-05,8.969149999999999
2002-07-06,9.0158
2002-07-07,9.0693
2002-07-08,9.1292
2002-07-09,9.1867
2002-07-10,9.2408
2002-07-11,9.2912
2002-07-12,9.36125
2002-07-13,9.43405
2002-07-14,9.505600000000001
2002-07-15,9.57535
2002-07-16,9.6311
2002-07-17,9.68155
2002-07-18,9.7439
2002-07-19,9.8068
2002-07-20,9.87485
2002-07-21,9.93415
2002-07-22,9.999699999999999
2002-07-23,10.070200000000002
2002-07-24,10.136849999999999
2002-07-25,10.19935
2002-07-26,10.2653
2002-07-27,10.334100000000001
2002-07-28,10.396949999999999
2002-07-29,10.4432
2002-07-30,10.496149999999998
2002-07-31,10.553799999999999
2002-08-01,10.614849999999999
2002-08-02,10.66135
2002-08-03,10.713899999999999
2002-08-04,10.764299999999999
2002-08-05,10.8101
2002-08-06,10.854149999999999
2002-08-07,10.88995
2002-08-08,10.93
2002-08-09,10.95955
2002-08-10,10.98165
2002-08-11,10.983600000000001
2002-08-12,10.985500000000002
2002-08-13,11.023200000000001
2002-08-14,11.06925
2002-08-15,11.11535
2002-08-16,11.15515
2002-08-17,11.179949999999998
2002-08-18,11.2074
2002-08-19,11.2335
2002-08-20,11.283400000000002
2002-08-21,11.34525
2002-08-22,11.402000000000001
2002-08-23,11.461950000000002
2002-08-24,11.5296
2002-08-25,11.591399999999998
2002-08-26,11.64175
2002-08-27,11.68655
2002-08-28,11.727749999999999
2002-08-29,11.764100000000001
2002-08-30,11.812449999999998
2002-08-31,11.86455
2002-09-01,11.91125
2002-09-02,11.966500000000002
2002-09-03,12.009400000000001
2002-09-04,12.049750000000001
2002-09-05,12.0948
2002-09-06,12.139149999999999
2002-09-07,12.169799999999999
2002-09-08,12.17685
2002-09-09,12.198300000000001
2002-09-10,12.225500000000002
2002-09-11,12.257299999999997
2002-09-12,12.29595
2002-09-13,12.34455
2002-09-14,12.40315
2002-09-15,12.470450000000001
2002-09-16,12.536950000000001
2002-09-17,12.599250000000001
2002-09-18,12.6355
2002-09-19,12.7016
2002-09-20,12.7798
2002-09-21,12.85575
2002-09-22,12.917549999999999
2002-09-23,12.956900000000001
2002-09-24,12.99105
2002-09-25,13.0155
2002-09-26,13.086550000000003
2002-09-27,13.12965
2002-09-28,13.149049999999999
2002-09-29,13.184849999999999
2002-09-30,13.22405
2002-10-01,13.242450000000002
2002-10-02,13.25055
2002-10-03,13.259649999999999
2002-10-04,13.284
2002-10-05,13.311950000000001
2002-10-06,13.3301
2002-10-07,13.36875
2002-10-08,13.4186
2002-10-09,13.471200000000001
2002-10-10,13.5122
2002-10-11,13.5336
2002-10-12,13.5603
2002-10-13,13.5972
2002-10-14,13.6226
2002-10-15,13.621099999999998
2002-10-16,13.59225
2002-10-17,13.5666
2002-10-18,13.564649999999999
2002-10-19,13.562099999999997
2002-10-20,13.5775
2002-10-21,13.6126
2002-10-22,13.63965
2002-10-23,13.672249999999998
2002-10-24,13.69105
2002-10-25,13.697199999999999
2002-10-26,13.702449999999999
2002-10-27,13.7097
2002-10-28,13.72715
2002-10-29,13.74415
2002-10-30,13.73275
2002-10-31,13.702150000000001
2002-11-01,13.668400000000002
2002-11-02,13.626599999999998
2002-11-03,13.59955
2002-11-04,13.577949999999998
2002-11-05,13.571499999999999
2002-11-06,13.5329
2002-11-07,13.49125
2002-11-08,13.4718
2002-11-09,13.4849
2002-11-10,13.50675
2002-11-11,13.522649999999999
2002-11-12,13.5197
2002-11-13,13.4861
