date,PRECTOT,PS,T2M,T2MDEW,T2MWET,TS,QV2M
2011-01-10,3.2192390937019972,100.1535683563748,18.72490376344086,13.059338095238095,13.066724731182797,18.606456758832564,10.485671966205837
2011-01-11,3.337593932411674,100.15761996927804,19.14572634408602,13.494777880184333,13.501473118279572,19.05833525345622,10.713477342549922
2011-01-12,3.5392817204301075,100.17019139784946,18.862347311827957,13.368158064516129,13.374956989247313,18.77848387096774,10.660704301075267
2012-01-01,3.6297333333333333,100.17815913978494,18.644444086021505,13.21606129032258,13.223827956989249,18.55041935483871,10.624059139784945
2012-01-02,3.5338770114942526,100.19014304783093,18.294656729699664,12.997008416759362,13.0054049684835,18.209982573229517,10.503499369670003
2012-01-03,3.585586688913607,100.22588498331478,18.207205116796437,13.139234223210973,13.148211420096406,18.113530960326287,10.583047756766778
2012-01-04,3.575120022246941,100.24211831664813,17.79870511679644,12.925600889877643,12.934844753429738,17.693064293659624,10.397114423433445
2012-01-05,3.4901200222469404,100.24234412309974,17.637963181312568,12.725762180200222,12.735102817945865,17.50216106785317,10.171017649239896
2012-01-06,3.3786522803114565,100.25098820912125,17.60873845012977,12.803118094178718,12.812010344827588,17.47028042269188,10.189935928809788
2012-01-07,3.261768409343715,100.25948390804596,17.994024471635147,13.185137449017427,13.193394215795328,17.877995476455318,10.468199369670003
2012-01-08,3.428252280311457,100.25519358546534,18.7379276974416,14.080330997404525,14.087426473859844,18.63393096032629,11.006521950315165
2012-01-09,3.4218856136447906,100.241860252132,19.328827697441604,14.584964330737858,14.590726473859846,19.20356429365962,11.2418552836485
2012-01-10,3.425756581386726,100.19415057471265,19.75931156840934,14.797061104931407,14.802532925472747,19.63024171301446,11.329952057842046
2012-01-11,3.2091952910641455,100.22213337041157,19.571993288839447,14.528575083426029,14.534634000741566,19.450572895810158,11.160058509454949
2012-01-12,3.469594623655914,100.2357129032258,19.150968817204298,14.061709677419355,14.069130107526883,19.015063440860214,10.935174193548388
2013-01-01,3.472239784946237,100.2491322580645,18.475904301075268,13.430548387096774,13.438001075268819,18.342515053763442,10.59856129032258
2013-01-02,3.602182642089094,100.24637511520737,17.743616205837174,12.760924577572966,12.76930583717358,17.61048886328725,10.247870814132103
2013-01-03,3.699118125960061,100.27053640552995,16.821487173579108,11.988569738863289,11.998209062980031,16.698101766513055,9.834386943164363
2013-01-04,4.1227514592933945,100.29916973886328,16.090453840245775,11.652903072196622,11.662775729646699,15.957268433179724,9.631053609831028
2013-01-05,4.010396620583717,100.3119761904762,15.685486098310292,11.367709523809525,11.377678955453149,15.531107142857143,9.401924577572965
2013-01-06,4.147945007680491,100.30833640552996,15.632187173579108,11.442778341013826,11.452719815668203,15.48025015360983,9.487562211981565
2013-01-07,4.200731029185868,100.306489093702,15.808690399385563,11.77783425499232,11.78773594470046,15.681609293394775,9.78990737327189
2013-01-08,4.27037619047619,100.32639231950844,16.316238786482337,12.466898771121352,12.476219815668202,16.19499639016897,10.28081059907834
2013-01-09,4.312042857142857,100.27849231950844,17.18657211981567,13.365098771121353,13.372419815668204,17.08799639016897,10.787043932411674
2013-01-10,4.012010599078341,100.27649231950845,17.854378571428573,13.97051812596006,13.976129493087559,17.768125422427033,11.076753609831028
2013-01-11,4.108572964669738,100.29039662058372,17.918743087557605,13.884166513056835,13.892977880184329,17.837386712749616,11.077357910906297
2013-01-12,4.280736559139784,100.33365698924732,17.81833870967742,13.823410752688172,13.832535483870966,17.7347311827957,11.067069892473118
2014-01-01,3.993381720430108,100.35478602150538,17.31114516129032,13.279088172043009,13.294470967741935,17.229666666666667,10.865037634408601
2014-01-02,3.752355529953917,100.35032887864824,16.92753801843318,12.883900076804915,12.900306682027647,16.832978571428573,10.668511443932411
2014-01-03,4.079968433179724,100.3506514592934,16.260312211981567,12.215609754224271,12.233242165898616,16.160817281105988,10.285704992319507
2014-01-04,4.137268433179724,100.3592514592934,15.7142455453149,11.677776420890938,11.695842165898616,15.612617281105992,9.890738325652842
2014-01-05,3.9720426267281104,100.37015468509985,15.536535867895546,11.463453840245775,11.481519585253455,15.433585023041477,9.687512519201228
2014-01-06,4.0740791858678955,100.36799447004609,15.550665975422428,11.429074270353302,11.448912058371736,15.445340937019969,9.696364132104454
2014-01-07,4.217457680491552,100.36626651305684,15.643683179723501,11.449328033794163,11.47219162826421,15.530042012288789,9.788185637480797
2014-01-08,4.003425422427036,100.34887941628264,16.174134792626727,11.844037711213518,11.867481950844853,16.05952588325653,10.108508218125959
2014-01-09,3.5415254224270356,100.31791274961597,16.971234792626728,12.589337711213519,12.60874861751152,16.863592549923194,10.482608218125959
2014-01-10,3.2457512288786483,100.27665468509986,17.60855737327189,13.123531259600615,13.14158732718894,17.502528033794164,10.725124347158218
2014-01-11,3.6802641321044547,100.27538371735793,18.025505760368667,13.525925883256528,13.540438940092168,17.918252764976963,10.897168433179724
2014-01-12,4.144124731182796,100.2845311827957,17.969306451612905,13.534456989247312,13.548096774193548,17.87855806451613,10.885851612903227
2015-01-01,4.02567311827957,100.29369247311828,17.71291935483871,13.387295698924731,13.400354838709678,17.628622580645164,10.80914193548387
2015-01-02,4.051837403993855,100.32149723502303,16.981502688172043,12.640031413210446,12.657023886328725,16.904782104454686,10.481806221198157
2015-01-03,4.0209019201228875,100.31475529953917,16.64311559139785,12.328870122887865,12.346185176651307,16.560201459293395,10.262773963133641
2015-01-04,4.154901920122888,100.28985529953918,16.30961559139785,12.046570122887864,12.062151843317974,16.234701459293394,9.988707296466973
2015-01-05,4.196127726574501,100.3289198156682,16.174486559139787,12.046699155145928,12.05950668202765,16.097765975422426,9.94257826420891
2015-01-06,4.308115898617512,100.34644347158219,16.232640322580647,12.192655069124424,12.205000230414747,16.148732642089094,10.058256758832567
2015-01-07,4.41806643625192,100.33098970814133,16.573659677419354,12.529997004608294,12.543110983102917,16.482920814132108,10.382907296466975
2015-01-08,4.397518049155146,100.33760261136713,17.123337096774193,13.014158294930875,13.028788402457758,17.039565975422427,10.747616973886329
2015-01-09,4.083418049155146,100.30540261136713,18.03890376344086,13.86982496159754,13.880688402457755,17.97499930875576,11.159683640552995
2015-01-10,3.7691277265745007,100.29991874039938,18.64167795698925,14.202018509984637,14.21365614439324,18.568418663594468,11.34255460829493
2015-01-11,3.593071812596006,100.31546605222735,19.029939247311827,14.554777649769582,14.566342165898615,18.94916167434716,11.527469662058373
2015-01-12,3.93644623655914,100.29712043010753,19.676334408602152,15.330645161290324,15.338225806451613,19.58134946236559,11.878747311827956
2016-01-01,4.144252688172044,100.29244301075269,19.143721505376345,14.775967741935483,14.784387096774193,19.03834946236559,11.629456989247313
2016-01-02,4.061464182424916,100.32710278086763,18.637946792732667,14.247896477567668,14.25711583240638,18.531760956618466,11.357434000741565
2016-01-03,4.122689988876529,100.28487697441602,18.270914534668147,13.81802550982573,13.827212606599925,18.150341601779754,11.052627549128662
2016-01-04,4.111823322209863,100.26967697441602,17.786381201334816,13.397425509825732,13.40634593993326,17.675808268446424,10.688460882461994
2016-01-05,3.955403967371153,100.2858382647386,17.339736040044492,12.9573609936967,12.965894327030034,17.233421171672227,10.29749314052651
2016-01-06,3.975920096403411,100.2856135335558,17.38729517982944,12.955785724879496,12.962882499073043,17.28375558027438,10.30491249536522
2016-01-07,4.00521687059696,100.29311675936226,17.735231738969226,13.2036921764924,13.210647015202076,17.63195235446793,10.533414645902855
2016-01-08,3.8494426770485726,100.28521353355582,18.302747868001482,13.736530886169817,13.742711531331107,18.220662031887283,10.924221097515758
2016-01-09,3.730576010381906,100.24764686688914,19.03281453466815,14.088664219503153,14.095211531331108,18.965195365220616,11.157587764182425
2016-01-10,2.986156655543196,100.27061460882462,19.365233889506857,13.82392228401928,13.832147015202077,19.27564697812384,11.008200667408232
2016-01-11,2.956592139414164,100.29317804968483,19.71934034111976,13.7728609936967,13.788664219503152,19.62066740823137,11.02367055988135
2016-01-12,2.6918924731182794,100.3188688172043,19.72374301075269,13.774127956989247,13.790802150537633,19.616999999999997,11.038102150537634
2017-01-01,2.8547311827956987,100.32022365591396,19.575452688172042,13.762063440860214,13.778705376344087,19.46258064516129,11.026456989247311
2017-01-02,3.0193573732718897,100.31851175115207,19.307933640552996,13.550637250384025,13.567379185867896,19.184361597542242,10.89212603686636
2017-01-03,3.243647695852535,100.3365440092166,18.93990138248848,13.292153379416282,13.30934692780338,18.807490629800306,10.729900230414746
2017-01-04,3.133781029185868,100.33144400921658,18.59320138248848,13.080053379416285,13.097080261136714,18.44959062980031,10.518100230414747
2017-01-05,3.5819423195084483,100.30857304147466,18.267104608294932,12.969085637480799,12.985951228878648,18.10623579109063,10.39390668202765
2017-01-06,4.221039093701997,100.29826981566819,18.01995407066052,12.974143701996928,12.990758755760368,17.849456221198157,10.388805606758833
2017-01-07,4.595542319508448,100.2952569124424,18.11478740399385,13.3491544546851,13.365185637480801,17.929857296466974,10.686298079877112
2017-01-08,5.027993932411674,100.25674078341014,18.369948694316435,14.02147703533026,14.035734024577573,18.198437941628264,11.161491628264208
2017-01-09,4.668327265745008,100.23074078341014,18.969015360983104,14.913510368663594,14.919100691244239,18.808437941628263,11.625858294930875
2017-01-10,4.66039178187404,100.21093433179723,19.184789554531488,15.068832949308756,15.073229723502305,19.034696006144394,11.678632488479263
2017-01-11,4.281189631336406,100.23863540706604,18.99655729646697,14.797718970814135,14.80216198156682,18.853269124423964,11.548158294930875
2017-01-12,4.080087096774194,100.2708623655914,18.576197849462364,14.417724731182796,14.421764516129034,18.436732258064517,11.400364516129033
2018-01-01,4.162506451612903,100.30321720430108,17.933068817204298,13.788563440860216,13.789506451612903,17.781506451612906,11.166590322580644
2018-01-02,4.22687311827957,100.34649815668203,17.72004262672811,13.680603917050693,13.671139784946234,17.57807549923195,11.118318894009217
2018-01-03,3.6940021505376337,100.3790465437788,17.11078456221198,13.052991013824885,13.030849462365591,16.973881950844852,10.746318894009217
2018-01-04,3.348268817204301,100.39277987711213,16.566717895545317,12.397591013824885,12.357016129032258,16.41981528417819,10.27375222734255
2018-01-05,3.515720430107527,100.38777987711214,16.39320176651306,12.227849078341015,12.17882258064516,16.245589477726575,10.132107066052228
2018-01-06,3.346949462365591,100.39576912442396,16.522875960061445,12.362198540706604,12.297586021505376,16.38057657450077,10.222892012288787
2018-01-07,3.7160838709677413,100.38617342549922,16.78305768049155,12.601387788018432,12.516863440860215,16.66429807987711,10.404442549923196
2018-01-08,3.914632258064516,100.37443149001537,17.447154454685098,13.2763232718894,13.17899247311828,17.3370722734255,10.870216743471582
2018-01-09,3.962565591397849,100.34723149001536,18.424487788018432,14.171789938556065,14.056959139784945,18.329772273425498,11.434116743471582
2018-01-10,3.975049462365591,100.32455407066053,19.03426198156682,14.655693164362518,14.520959139784946,18.95619162826421,11.645278033794163
